id,scope,slice,kind,old,new,declared_at,consumers,persisted,category,decision_ref,status,owner,notes
gestao-vite-app-b050866f,gestao-vite,4,app,gestao-vite,,apps/gestao-vite,0,no,,,candidate,,
gestao-vite-dir-1413aa14,gestao-vite,3,dir,apps/gestao-vite/public/fonts,,apps/gestao-vite/public/fonts,0,no,,,candidate,,
gestao-vite-dir-993930a0,gestao-vite,3,dir,apps/gestao-vite/public/pipe,,apps/gestao-vite/public/pipe,0,no,,,candidate,,
gestao-vite-dir-0d5e93e4,gestao-vite,3,dir,apps/gestao-vite/public,,apps/gestao-vite/public,0,no,,,candidate,,
gestao-vite-dir-d4c0bb49,gestao-vite,3,dir,apps/gestao-vite/src/componentes,,apps/gestao-vite/src/componentes,0,no,,,candidate,,
gestao-vite-dir-4ba3c37e,gestao-vite,3,dir,apps/gestao-vite/src/contexto,,apps/gestao-vite/src/contexto,0,no,,,candidate,,
gestao-vite-dir-07fd29ba,gestao-vite,3,dir,apps/gestao-vite/src/estilos,,apps/gestao-vite/src/estilos,0,no,,,candidate,,
gestao-vite-dir-3779faaf,gestao-vite,3,dir,apps/gestao-vite/src/lib,,apps/gestao-vite/src/lib,0,no,,,candidate,,
gestao-vite-dir-25b3e834,gestao-vite,3,dir,apps/gestao-vite/src/paginas/bem-vindo,,apps/gestao-vite/src/paginas/bem-vindo,0,no,,,candidate,,
gestao-vite-dir-002f7a37,gestao-vite,3,dir,apps/gestao-vite/src/paginas/builder,,apps/gestao-vite/src/paginas/builder,0,no,,,candidate,,
gestao-vite-dir-95e399c4,gestao-vite,3,dir,apps/gestao-vite/src/paginas/cadastros,,apps/gestao-vite/src/paginas/cadastros,0,no,,,candidate,,
gestao-vite-dir-ab016eb3,gestao-vite,3,dir,apps/gestao-vite/src/paginas/contrato/certificados,,apps/gestao-vite/src/paginas/contrato/certificados,0,no,,,candidate,,
gestao-vite-dir-69240cf8,gestao-vite,3,dir,apps/gestao-vite/src/paginas/contrato/membros,,apps/gestao-vite/src/paginas/contrato/membros,0,no,,,candidate,,
gestao-vite-dir-6004aa3c,gestao-vite,3,dir,apps/gestao-vite/src/paginas/contrato,,apps/gestao-vite/src/paginas/contrato,0,no,,,candidate,,
gestao-vite-dir-0f6bb74f,gestao-vite,3,dir,apps/gestao-vite/src/paginas/convite,,apps/gestao-vite/src/paginas/convite,0,no,,,candidate,,
gestao-vite-dir-9b3f632a,gestao-vite,3,dir,apps/gestao-vite/src/paginas/criar/fluxo,,apps/gestao-vite/src/paginas/criar/fluxo,0,no,,,candidate,,
gestao-vite-dir-4454db78,gestao-vite,3,dir,apps/gestao-vite/src/paginas/criar/roteador,,apps/gestao-vite/src/paginas/criar/roteador,0,no,,,candidate,,
gestao-vite-dir-292f95a0,gestao-vite,3,dir,apps/gestao-vite/src/paginas/criar,,apps/gestao-vite/src/paginas/criar,0,no,,,candidate,,
gestao-vite-dir-1664b86d,gestao-vite,3,dir,apps/gestao-vite/src/paginas/fluxo/analise/dashboard,,apps/gestao-vite/src/paginas/fluxo/analise/dashboard,0,no,,,candidate,,
gestao-vite-dir-cb025cab,gestao-vite,3,dir,apps/gestao-vite/src/paginas/fluxo/analise/dicionario-de-dados,,apps/gestao-vite/src/paginas/fluxo/analise/dicionario-de-dados,0,no,,,candidate,,
gestao-vite-dir-e5c9818b,gestao-vite,3,dir,apps/gestao-vite/src/paginas/fluxo/analise/gerenciador-de-relatorios,,apps/gestao-vite/src/paginas/fluxo/analise/gerenciador-de-relatorios,0,no,,,candidate,,
gestao-vite-dir-39275f7a,gestao-vite,3,dir,apps/gestao-vite/src/paginas/fluxo/analise/jornada,,apps/gestao-vite/src/paginas/fluxo/analise/jornada,0,no,,,candidate,,
gestao-vite-dir-342e813a,gestao-vite,3,dir,apps/gestao-vite/src/paginas/fluxo/analise/mensagens-ativas,,apps/gestao-vite/src/paginas/fluxo/analise/mensagens-ativas,0,no,,,candidate,,
gestao-vite-dir-90c1f364,gestao-vite,3,dir,apps/gestao-vite/src/paginas/fluxo/analise/relatorios,,apps/gestao-vite/src/paginas/fluxo/analise/relatorios,0,no,,,candidate,,
gestao-vite-dir-ce3777c1,gestao-vite,3,dir,apps/gestao-vite/src/paginas/fluxo/analise/visao-geral,,apps/gestao-vite/src/paginas/fluxo/analise/visao-geral,0,no,,,candidate,,
gestao-vite-dir-324671f5,gestao-vite,3,dir,apps/gestao-vite/src/paginas/fluxo/analise,,apps/gestao-vite/src/paginas/fluxo/analise,0,no,,,candidate,,
gestao-vite-dir-c9d5bb84,gestao-vite,3,dir,apps/gestao-vite/src/paginas/fluxo/canais/instagram,,apps/gestao-vite/src/paginas/fluxo/canais/instagram,0,no,,,candidate,,
gestao-vite-dir-93c94689,gestao-vite,3,dir,apps/gestao-vite/src/paginas/fluxo/canais/messenger,,apps/gestao-vite/src/paginas/fluxo/canais/messenger,0,no,,,candidate,,
gestao-vite-dir-b38443c4,gestao-vite,3,dir,apps/gestao-vite/src/paginas/fluxo/canais/whatsapp,,apps/gestao-vite/src/paginas/fluxo/canais/whatsapp,0,no,,,candidate,,
gestao-vite-dir-097d25fa,gestao-vite,3,dir,apps/gestao-vite/src/paginas/fluxo/canais,,apps/gestao-vite/src/paginas/fluxo/canais,0,no,,,candidate,,
gestao-vite-dir-b6a93bdd,gestao-vite,3,dir,apps/gestao-vite/src/paginas/fluxo/configuracoes/api,,apps/gestao-vite/src/paginas/fluxo/configuracoes/api,0,no,,,candidate,,
gestao-vite-dir-14f82b13,gestao-vite,3,dir,apps/gestao-vite/src/paginas/fluxo/configuracoes/basicas,,apps/gestao-vite/src/paginas/fluxo/configuracoes/basicas,0,no,,,candidate,,
gestao-vite-dir-9ff0019e,gestao-vite,3,dir,apps/gestao-vite/src/paginas/fluxo/configuracoes/boasvindas,,apps/gestao-vite/src/paginas/fluxo/configuracoes/boasvindas,0,no,,,candidate,,
gestao-vite-dir-64e91e40,gestao-vite,3,dir,apps/gestao-vite/src/paginas/fluxo/configuracoes/keys,,apps/gestao-vite/src/paginas/fluxo/configuracoes/keys,0,no,,,candidate,,
gestao-vite-dir-7e145c86,gestao-vite,3,dir,apps/gestao-vite/src/paginas/fluxo/configuracoes/menu-persistente,,apps/gestao-vite/src/paginas/fluxo/configuracoes/menu-persistente,0,no,,,candidate,,
gestao-vite-dir-3e53f020,gestao-vite,3,dir,apps/gestao-vite/src/paginas/fluxo/configuracoes,,apps/gestao-vite/src/paginas/fluxo/configuracoes,0,no,,,candidate,,
gestao-vite-dir-61e7d1e1,gestao-vite,3,dir,apps/gestao-vite/src/paginas/fluxo/contatos/detalhe,,apps/gestao-vite/src/paginas/fluxo/contatos/detalhe,0,no,,,candidate,,
gestao-vite-dir-c6142e5f,gestao-vite,3,dir,apps/gestao-vite/src/paginas/fluxo/contatos,,apps/gestao-vite/src/paginas/fluxo/contatos,0,no,,,candidate,,
gestao-vite-dir-fa0b6a03,gestao-vite,3,dir,apps/gestao-vite/src/paginas/fluxo/conteudos,,apps/gestao-vite/src/paginas/fluxo/conteudos,0,no,,,candidate,,
gestao-vite-dir-45fbe460,gestao-vite,3,dir,apps/gestao-vite/src/paginas/fluxo/equipe,,apps/gestao-vite/src/paginas/fluxo/equipe,0,no,,,candidate,,
gestao-vite-dir-19797acb,gestao-vite,3,dir,apps/gestao-vite/src/paginas/fluxo/growth/anuncios,,apps/gestao-vite/src/paginas/fluxo/growth/anuncios,0,no,,,candidate,,
gestao-vite-dir-34de3280,gestao-vite,3,dir,apps/gestao-vite/src/paginas/fluxo/growth/clicktracker,,apps/gestao-vite/src/paginas/fluxo/growth/clicktracker,0,no,,,candidate,,
gestao-vite-dir-9d82edb1,gestao-vite,3,dir,apps/gestao-vite/src/paginas/fluxo/growth/links-rastreados,,apps/gestao-vite/src/paginas/fluxo/growth/links-rastreados,0,no,,,candidate,,
gestao-vite-dir-98002ab2,gestao-vite,3,dir,apps/gestao-vite/src/paginas/fluxo/growth/mensagens-ativas,,apps/gestao-vite/src/paginas/fluxo/growth/mensagens-ativas,0,no,,,candidate,,
gestao-vite-dir-a749348a,gestao-vite,3,dir,apps/gestao-vite/src/paginas/fluxo/growth/pagamentos,,apps/gestao-vite/src/paginas/fluxo/growth/pagamentos,0,no,,,candidate,,
gestao-vite-dir-949a55c3,gestao-vite,3,dir,apps/gestao-vite/src/paginas/fluxo/growth,,apps/gestao-vite/src/paginas/fluxo/growth,0,no,,,candidate,,
gestao-vite-dir-2a26f1a4,gestao-vite,3,dir,apps/gestao-vite/src/paginas/fluxo/integracoes/webhook,,apps/gestao-vite/src/paginas/fluxo/integracoes/webhook,0,no,,,candidate,,
gestao-vite-dir-224f02b7,gestao-vite,3,dir,apps/gestao-vite/src/paginas/fluxo/integracoes,,apps/gestao-vite/src/paginas/fluxo/integracoes,0,no,,,candidate,,
gestao-vite-dir-383b04b2,gestao-vite,3,dir,apps/gestao-vite/src/paginas/fluxo/log,,apps/gestao-vite/src/paginas/fluxo/log,0,no,,,candidate,,
gestao-vite-dir-ad79857e,gestao-vite,3,dir,apps/gestao-vite/src/paginas/fluxo/servicos,,apps/gestao-vite/src/paginas/fluxo/servicos,0,no,,,candidate,,
gestao-vite-dir-b156c28b,gestao-vite,3,dir,apps/gestao-vite/src/paginas/fluxo,,apps/gestao-vite/src/paginas/fluxo,0,no,,,candidate,,
gestao-vite-dir-94088c9e,gestao-vite,3,dir,apps/gestao-vite/src/paginas/implantacao,,apps/gestao-vite/src/paginas/implantacao,0,no,,,candidate,,
gestao-vite-dir-5b8d20b0,gestao-vite,3,dir,apps/gestao-vite/src/paginas/minha-conta,,apps/gestao-vite/src/paginas/minha-conta,0,no,,,candidate,,
gestao-vite-dir-417d060d,gestao-vite,3,dir,apps/gestao-vite/src/paginas/novidades,,apps/gestao-vite/src/paginas/novidades,0,no,,,candidate,,
gestao-vite-dir-0677db9d,gestao-vite,3,dir,apps/gestao-vite/src/paginas/operacao,,apps/gestao-vite/src/paginas/operacao,0,no,,,candidate,,
gestao-vite-dir-fc4d05fa,gestao-vite,3,dir,apps/gestao-vite/src/paginas/trocar-conta/sem-acesso,,apps/gestao-vite/src/paginas/trocar-conta/sem-acesso,0,no,,,candidate,,
gestao-vite-dir-37af22d5,gestao-vite,3,dir,apps/gestao-vite/src/paginas/trocar-conta,,apps/gestao-vite/src/paginas/trocar-conta,0,no,,,candidate,,
gestao-vite-dir-fb18ae1e,gestao-vite,3,dir,apps/gestao-vite/src/paginas,,apps/gestao-vite/src/paginas,0,no,,,candidate,,
gestao-vite-dir-bcc63dba,gestao-vite,3,dir,apps/gestao-vite/src,,apps/gestao-vite/src,0,no,,,candidate,,
gestao-vite-dir-975b2a4c,gestao-vite,3,dir,apps/gestao-vite/tests,,apps/gestao-vite/tests,0,no,,,candidate,,
gestao-vite-dir-4fcd3609,gestao-vite,3,dir,apps/gestao-vite,,apps/gestao-vite,0,no,,,candidate,,
gestao-vite-file-c7f7c149,gestao-vite,3,file,acoes-do-bloco.ts,,apps/gestao-vite/src/paginas/builder/acoes-do-bloco.ts,4,no,,,candidate,,
gestao-vite-file-68c5a592,gestao-vite,3,file,acoes-globais.ts,,apps/gestao-vite/src/paginas/builder/acoes-globais.ts,2,no,,,candidate,,
gestao-vite-file-755fa204,gestao-vite,3,file,acoes.ts,,apps/gestao-vite/src/lib/acoes.ts,39,no,,,candidate,,
gestao-vite-file-b40aa95f,gestao-vite,3,file,acoes.ts,,apps/gestao-vite/src/paginas/contrato/acoes.ts,39,no,,,candidate,,
gestao-vite-file-b3618149,gestao-vite,3,file,acoes.ts,,apps/gestao-vite/src/paginas/contrato/certificados/acoes.ts,39,no,,,candidate,,
gestao-vite-file-3b2e1c7f,gestao-vite,3,file,acoes.ts,,apps/gestao-vite/src/paginas/criar/fluxo/acoes.ts,39,no,,,candidate,,
gestao-vite-file-80d09dbe,gestao-vite,3,file,acoes.ts,,apps/gestao-vite/src/paginas/criar/roteador/acoes.ts,39,no,,,candidate,,
gestao-vite-file-c14b7091,gestao-vite,3,file,acoes.ts,,apps/gestao-vite/src/paginas/implantacao/acoes.ts,39,no,,,candidate,,
gestao-vite-file-1a8d5b18,gestao-vite,3,file,acoes.ts,,apps/gestao-vite/src/paginas/minha-conta/acoes.ts,39,no,,,candidate,,
gestao-vite-file-03c9c3af,gestao-vite,3,file,analise-abas.test.ts,,apps/gestao-vite/tests/analise-abas.test.ts,1,no,,,candidate,,
gestao-vite-file-31903a9a,gestao-vite,3,file,analise-jornada.test.ts,,apps/gestao-vite/tests/analise-jornada.test.ts,1,no,,,candidate,,
gestao-vite-file-2d3faf15,gestao-vite,3,file,analise.css,,apps/gestao-vite/src/paginas/fluxo/analise/analise.css,1,no,,,candidate,,
gestao-vite-file-e0b27ee0,gestao-vite,3,file,analise.test.ts,,apps/gestao-vite/tests/analise.test.ts,1,no,,,candidate,,
gestao-vite-file-b6b0d7a0,gestao-vite,3,file,atendentes-edicao.tsx,,apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,2,no,,,candidate,,
gestao-vite-file-32580884,gestao-vite,3,file,atendentes-filas-edicao.tsx,,apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,1,no,,,candidate,,
gestao-vite-file-90e398b0,gestao-vite,3,file,atendentes-filas-formulario.tsx,,apps/gestao-vite/src/paginas/cadastros/atendentes-filas-formulario.tsx,1,no,,,candidate,,
gestao-vite-file-e925d73b,gestao-vite,3,file,atendentes-filas.tsx,,apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,2,no,,,candidate,,
gestao-vite-file-f3747b19,gestao-vite,3,file,atendentes-gestao.tsx,,apps/gestao-vite/src/paginas/cadastros/atendentes-gestao.tsx,0,no,,,candidate,,
gestao-vite-file-772d489b,gestao-vite,3,file,atendentes-gravar.ts,,apps/gestao-vite/src/lib/atendentes-gravar.ts,2,no,,,candidate,,
gestao-vite-file-1d83af20,gestao-vite,3,file,atendentes-pausas-formulario.tsx,,apps/gestao-vite/src/paginas/cadastros/atendentes-pausas-formulario.tsx,0,no,,,candidate,,
gestao-vite-file-81d1be0b,gestao-vite,3,file,atendentes-pausas.tsx,,apps/gestao-vite/src/paginas/cadastros/atendentes-pausas.tsx,0,no,,,candidate,,
gestao-vite-file-861e6839,gestao-vite,3,file,atendentes-permissoes.tsx,,apps/gestao-vite/src/paginas/cadastros/atendentes-permissoes.tsx,2,no,,,candidate,,
gestao-vite-file-464d28aa,gestao-vite,3,file,atendentes.test.ts,,apps/gestao-vite/tests/atendentes.test.ts,3,no,,,candidate,,
gestao-vite-file-86e3d26f,gestao-vite,3,file,atendentes.ts,,apps/gestao-vite/src/lib/atendentes.ts,3,no,,,candidate,,
gestao-vite-file-a27819e2,gestao-vite,3,file,atendimento.css,,apps/gestao-vite/src/paginas/operacao/atendimento.css,4,no,,,candidate,,
gestao-vite-file-7c296478,gestao-vite,3,file,atendimento.ts,,apps/gestao-vite/src/lib/atendimento.ts,0,no,,,candidate,,
gestao-vite-file-5ed42127,gestao-vite,3,file,barra-do-contato.tsx,,apps/gestao-vite/src/paginas/fluxo/barra-do-contato.tsx,0,no,,,candidate,,
gestao-vite-file-7a0c569c,gestao-vite,3,file,cabecalho-de-pagina.css,,apps/gestao-vite/src/paginas/fluxo/integracoes/cabecalho-de-pagina.css,6,no,,,candidate,,
gestao-vite-file-94039485,gestao-vite,3,file,cadastro-embutido-whatsapp.tsx,,apps/gestao-vite/src/componentes/cadastro-embutido-whatsapp.tsx,3,no,,,candidate,,
gestao-vite-file-2f721ec7,gestao-vite,3,file,cadastros-gravar.ts,,apps/gestao-vite/src/lib/cadastros-gravar.ts,3,no,,,candidate,,
gestao-vite-file-9b71fb32,gestao-vite,3,file,cadastros.ts,,apps/gestao-vite/src/lib/cadastros.ts,22,no,,,candidate,,
gestao-vite-file-2c75a7fb,gestao-vite,3,file,canais-gravar.ts,,apps/gestao-vite/src/lib/canais-gravar.ts,0,no,,,candidate,,
gestao-vite-file-08d610ce,gestao-vite,3,file,canais.css,,apps/gestao-vite/src/paginas/fluxo/canais/canais.css,1,no,,,candidate,,
gestao-vite-file-42ffe7ee,gestao-vite,3,file,canais.test.ts,,apps/gestao-vite/tests/canais.test.ts,4,no,,,candidate,,
gestao-vite-file-2afb6bd5,gestao-vite,3,file,canais.ts,,apps/gestao-vite/src/lib/canais.ts,7,no,,,candidate,,
gestao-vite-file-ecb19b29,gestao-vite,3,file,canais.tsx,,apps/gestao-vite/src/paginas/cadastros/canais.tsx,1,no,,,candidate,,
gestao-vite-file-28bb8251,gestao-vite,3,file,canais.tsx,,apps/gestao-vite/src/paginas/fluxo/canais/canais.tsx,1,no,,,candidate,,
gestao-vite-file-46fcd333,gestao-vite,3,file,canal-conectar-manual.tsx,,apps/gestao-vite/src/paginas/cadastros/canal-conectar-manual.tsx,0,no,,,candidate,,
gestao-vite-file-8a71212a,gestao-vite,3,file,canal-do-bot.css,,apps/gestao-vite/src/paginas/fluxo/canais/canal-do-bot.css,2,no,,,candidate,,
gestao-vite-file-f75121b7,gestao-vite,3,file,canal-do-fluxo.test.ts,,apps/gestao-vite/tests/canal-do-fluxo.test.ts,3,no,,,candidate,,
gestao-vite-file-2ce76c3a,gestao-vite,3,file,canal-do-fluxo.ts,,apps/gestao-vite/src/lib/canal-do-fluxo.ts,4,no,,,candidate,,
gestao-vite-file-203d0f86,gestao-vite,3,file,canal-whatsapp.css,,apps/gestao-vite/src/paginas/fluxo/canais/whatsapp/canal-whatsapp.css,1,no,,,candidate,,
gestao-vite-file-330c7687,gestao-vite,3,file,cartao-config.tsx,,apps/gestao-vite/src/componentes/cartao-config.tsx,0,no,,,candidate,,
gestao-vite-file-e8612f40,gestao-vite,3,file,cartoes.tsx,,apps/gestao-vite/src/paginas/fluxo/cartoes.tsx,1,no,,,candidate,,
gestao-vite-file-b2dd8bb6,gestao-vite,3,file,casca-do-canal.tsx,,apps/gestao-vite/src/paginas/fluxo/canais/casca-do-canal.tsx,0,no,,,candidate,,
gestao-vite-file-902d57b6,gestao-vite,3,file,casca.ts,,apps/gestao-vite/src/lib/casca.ts,0,no,,,candidate,,
gestao-vite-file-db271ac8,gestao-vite,3,file,casca.tsx,,apps/gestao-vite/src/paginas/fluxo/analise/casca.tsx,16,no,,,candidate,,
gestao-vite-file-81b61d01,gestao-vite,3,file,casca.tsx,,apps/gestao-vite/src/paginas/fluxo/canais/whatsapp/casca.tsx,16,no,,,candidate,,
gestao-vite-file-d942e91a,gestao-vite,3,file,casca.tsx,,apps/gestao-vite/src/paginas/fluxo/configuracoes/casca.tsx,16,no,,,candidate,,
gestao-vite-file-822525e2,gestao-vite,3,file,casca.tsx,,apps/gestao-vite/src/paginas/fluxo/contatos/casca.tsx,16,no,,,candidate,,
gestao-vite-file-f7e9541a,gestao-vite,3,file,casca.tsx,,apps/gestao-vite/src/paginas/fluxo/growth/casca.tsx,16,no,,,candidate,,
gestao-vite-file-ee417d34,gestao-vite,3,file,casca.tsx,,apps/gestao-vite/src/paginas/fluxo/integracoes/casca.tsx,16,no,,,candidate,,
gestao-vite-file-6ec51b43,gestao-vite,3,file,casca.tsx,,apps/gestao-vite/src/paginas/operacao/casca.tsx,16,no,,,candidate,,
gestao-vite-file-c37c50aa,gestao-vite,3,file,comunicacao-gravar.ts,,apps/gestao-vite/src/lib/comunicacao-gravar.ts,0,no,,,candidate,,
gestao-vite-file-d5706ca8,gestao-vite,3,file,comunicacao-modelos-formulario.tsx,,apps/gestao-vite/src/paginas/cadastros/comunicacao-modelos-formulario.tsx,3,no,,,candidate,,
gestao-vite-file-f4ff609e,gestao-vite,3,file,comunicacao-modelos.tsx,,apps/gestao-vite/src/paginas/cadastros/comunicacao-modelos.tsx,0,no,,,candidate,,
gestao-vite-file-f7c810fb,gestao-vite,3,file,comunicacao-respostas-formulario.tsx,,apps/gestao-vite/src/paginas/cadastros/comunicacao-respostas-formulario.tsx,0,no,,,candidate,,
gestao-vite-file-064fd39c,gestao-vite,3,file,comunicacao-respostas.tsx,,apps/gestao-vite/src/paginas/cadastros/comunicacao-respostas.tsx,0,no,,,candidate,,
gestao-vite-file-63e1b351,gestao-vite,3,file,comunicacao.test.ts,,apps/gestao-vite/tests/comunicacao.test.ts,2,no,,,candidate,,
gestao-vite-file-8f06fc57,gestao-vite,3,file,comunicacao.ts,,apps/gestao-vite/src/lib/comunicacao.ts,11,no,,,candidate,,
gestao-vite-file-feaa4f30,gestao-vite,3,file,condicao.tsx,,apps/gestao-vite/src/paginas/builder/condicao.tsx,0,no,,,candidate,,
gestao-vite-file-ed112ca0,gestao-vite,3,file,condicoes.ts,,apps/gestao-vite/src/paginas/builder/condicoes.ts,3,no,,,candidate,,
gestao-vite-file-4d7028e7,gestao-vite,3,file,configuracoes-dados.tsx,,apps/gestao-vite/src/paginas/cadastros/configuracoes-dados.tsx,0,no,,,candidate,,
gestao-vite-file-354a601c,gestao-vite,3,file,configuracoes-gerais.tsx,,apps/gestao-vite/src/paginas/cadastros/configuracoes-gerais.tsx,1,no,,,candidate,,
gestao-vite-file-5ed934c5,gestao-vite,3,file,configuracoes-gravar.ts,,apps/gestao-vite/src/lib/configuracoes-gravar.ts,0,no,,,candidate,,
gestao-vite-file-8165d2b6,gestao-vite,3,file,configuracoes-regras.test.ts,,apps/gestao-vite/tests/configuracoes-regras.test.ts,1,no,,,candidate,,
gestao-vite-file-cbc416cd,gestao-vite,3,file,configuracoes-regras.tsx,,apps/gestao-vite/src/paginas/cadastros/configuracoes-regras.tsx,0,no,,,candidate,,
gestao-vite-file-0aad4976,gestao-vite,3,file,configuracoes.css,,apps/gestao-vite/src/paginas/fluxo/configuracoes/configuracoes.css,11,no,,,candidate,,
gestao-vite-file-a73b9d1a,gestao-vite,3,file,configuracoes.ts,,apps/gestao-vite/src/lib/configuracoes.ts,11,no,,,candidate,,
gestao-vite-file-a4247c2e,gestao-vite,3,file,configuracoes.tsx,,apps/gestao-vite/src/paginas/fluxo/canais/whatsapp/configuracoes.tsx,0,no,,,candidate,,
gestao-vite-file-2249c649,gestao-vite,3,file,consulta.ts,,apps/gestao-vite/src/lib/consulta.ts,6,no,,,candidate,,
gestao-vite-file-f15b0151,gestao-vite,3,file,conta.ts,,apps/gestao-vite/src/lib/conta.ts,0,no,,,candidate,,
gestao-vite-file-449a9edb,gestao-vite,3,file,contato.tsx,,apps/gestao-vite/src/paginas/fluxo/contato.tsx,4,no,,,candidate,,
gestao-vite-file-0c42dca1,gestao-vite,3,file,contatos.css,,apps/gestao-vite/src/paginas/fluxo/contatos/contatos.css,1,no,,,candidate,,
gestao-vite-file-fd981e19,gestao-vite,3,file,contatos.test.ts,,apps/gestao-vite/tests/contatos.test.ts,0,no,,,candidate,,
gestao-vite-file-8065f582,gestao-vite,3,file,contrato.css,,apps/gestao-vite/src/paginas/contrato/contrato.css,4,no,,,candidate,,
gestao-vite-file-6ff77fcf,gestao-vite,3,file,contrato.test.ts,,apps/gestao-vite/tests/contrato.test.ts,0,no,,,candidate,,
gestao-vite-file-24f071b1,gestao-vite,3,file,contrato.ts,,apps/gestao-vite/src/lib/contrato.ts,0,no,,,candidate,,
gestao-vite-file-5ce80f28,gestao-vite,3,file,criar-fluxo.css,,apps/gestao-vite/src/paginas/criar/fluxo/criar-fluxo.css,2,no,,,candidate,,
gestao-vite-file-8d775302,gestao-vite,3,file,criar-regras-de-nome.test.ts,,apps/gestao-vite/tests/criar-regras-de-nome.test.ts,0,no,,,candidate,,
gestao-vite-file-c7e3ac1f,gestao-vite,3,file,criar-roteador.css,,apps/gestao-vite/src/paginas/criar/roteador/criar-roteador.css,2,no,,,candidate,,
gestao-vite-file-63c31667,gestao-vite,3,file,criar.css,,apps/gestao-vite/src/paginas/criar/criar.css,7,no,,,candidate,,
gestao-vite-file-ede3e92e,gestao-vite,3,file,csv-historico.test.ts,,apps/gestao-vite/tests/csv-historico.test.ts,2,no,,,candidate,,
gestao-vite-file-568845eb,gestao-vite,3,file,csv-historico.ts,,apps/gestao-vite/src/lib/csv-historico.ts,1,no,,,candidate,,
gestao-vite-file-67a11fa5,gestao-vite,3,file,dados.ts,,apps/gestao-vite/src/paginas/fluxo/growth/links-rastreados/dados.ts,2,no,,,candidate,,
gestao-vite-file-f9d16e44,gestao-vite,3,file,dicionario.css,,apps/gestao-vite/src/paginas/fluxo/analise/dicionario-de-dados/dicionario.css,3,no,,,candidate,,
gestao-vite-file-c098d4e1,gestao-vite,3,file,dicionario.tsx,,apps/gestao-vite/src/paginas/fluxo/analise/dicionario-de-dados/dicionario.tsx,1,no,,,candidate,,
gestao-vite-file-6ce2186a,gestao-vite,3,file,encerramento.test.ts,,apps/gestao-vite/tests/encerramento.test.ts,0,no,,,candidate,,
gestao-vite-file-3d7d9a9e,gestao-vite,3,file,entrada.ts,,apps/gestao-vite/src/lib/entrada.ts,18,no,,,candidate,,
gestao-vite-file-71b1c75e,gestao-vite,3,file,entrar.tsx,,apps/gestao-vite/src/paginas/entrar.tsx,3,no,,,candidate,,
gestao-vite-file-cb3b9891,gestao-vite,3,file,esforco.ts,,apps/gestao-vite/src/lib/esforco.ts,0,no,,,candidate,,
gestao-vite-file-9b1c287a,gestao-vite,3,file,estado.ts,,apps/gestao-vite/src/paginas/builder/estado.ts,3,no,,,candidate,,
gestao-vite-file-ee04cfd2,gestao-vite,3,file,estrutura-gestao.tsx,,apps/gestao-vite/src/componentes/estrutura-gestao.tsx,17,no,,,candidate,,
gestao-vite-file-f71f02fe,gestao-vite,3,file,etiquetas-do-bloco.ts,,apps/gestao-vite/src/paginas/builder/etiquetas-do-bloco.ts,1,no,,,candidate,,
gestao-vite-file-c90f636b,gestao-vite,3,file,exigir-sessao.tsx,,apps/gestao-vite/src/componentes/exigir-sessao.tsx,8,no,,,candidate,,
gestao-vite-file-f849df46,gestao-vite,3,file,filtro.tsx,,apps/gestao-vite/src/paginas/fluxo/analise/mensagens-ativas/filtro.tsx,0,no,,,candidate,,
gestao-vite-file-546377a8,gestao-vite,3,file,filtros-monitoramento.test.ts,,apps/gestao-vite/tests/filtros-monitoramento.test.ts,2,no,,,candidate,,
gestao-vite-file-589cc581,gestao-vite,3,file,filtros-monitoramento.ts,,apps/gestao-vite/src/lib/filtros-monitoramento.ts,2,no,,,candidate,,
gestao-vite-file-c513bb0b,gestao-vite,3,file,filtros-rapidos.tsx,,apps/gestao-vite/src/componentes/filtros-rapidos.tsx,5,no,,,candidate,,
gestao-vite-file-a032d8d1,gestao-vite,3,file,fluxo-detalhe.test.ts,,apps/gestao-vite/tests/fluxo-detalhe.test.ts,3,no,,,candidate,,
gestao-vite-file-0e73362f,gestao-vite,3,file,fluxo.css,,apps/gestao-vite/src/paginas/fluxo/fluxo.css,7,no,,,candidate,,
gestao-vite-file-bd40288a,gestao-vite,3,file,formato.test.ts,,apps/gestao-vite/tests/formato.test.ts,0,no,,,candidate,,
gestao-vite-file-6218efd5,gestao-vite,3,file,formato.ts,,apps/gestao-vite/src/lib/formato.ts,3,no,,,candidate,,
gestao-vite-file-347f856b,gestao-vite,3,file,gerenciador-de-relatorios.test.ts,,apps/gestao-vite/tests/gerenciador-de-relatorios.test.ts,0,no,,,candidate,,
gestao-vite-file-d623696f,gestao-vite,3,file,gerenciador.css,,apps/gestao-vite/src/paginas/fluxo/analise/gerenciador-de-relatorios/gerenciador.css,1,no,,,candidate,,
gestao-vite-file-640b6214,gestao-vite,3,file,gerenciador.tsx,,apps/gestao-vite/src/paginas/fluxo/analise/gerenciador-de-relatorios/gerenciador.tsx,0,no,,,candidate,,
gestao-vite-file-08114f0e,gestao-vite,3,file,globais.css,,apps/gestao-vite/src/estilos/globais.css,22,no,,,candidate,,
